model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
2016,ford_fusion_se,3,4,gas,72900,automatic,sedan,grey,0,ford
2008,honda_civic_lx,3,4,gas,33000,automatic,coupe,black,0,honda
1995,chevrolet_tahoe,1,8,gas,267726,automatic,SUV,grey,1,chevrolet
2016,dodge_grand_caravan,3,6,gas,55412,automatic,mini-van,unknown,0,dodge
2014,ram_1500,3,8,gas,88911,automatic,pickup,grey,1,ram
2013,jeep_wrangler,3,6,gas,35000,manual,SUV,grey,1,jeep
2013,hyundai_elantra,3,4,gas,108000,other,sedan,white,0,hyundai
2004,toyota_sienna,3,6,gas,170725,automatic,mini-van,blue,0,toyota
2007,jeep_wrangler,2,6,gas,85786,automatic,SUV,green,0,jeep
2015,ford_mustang_gt_coupe_2d,2,8,gas,39274,other,coupe,black,0,ford
2012,honda_accord,2,4,gas,135040,automatic,coupe,grey,0,honda
2013,toyota_highlander,2,6,gas,126452,automatic,SUV,unknown,0,toyota
2014,chevrolet_equinox,2,4,gas,69278,automatic,SUV,custom,0,chevrolet
2002,ford_f-250_sd,2,8,gas,185522,other,truck,unknown,1,ford
2014,ram_1500,2,8,gas,99441,automatic,truck,blue,1,ram
2012,honda_civic,2,4,gas,139820,automatic,sedan,silver,0,honda
2013,hyundai_santa_fe,2,4,gas,55701,automatic,SUV,grey,0,hyundai
2009,dodge_grand_caravan,2,6,gas,104000,automatic,van,red,0,dodge
2017,nissan_sentra,3,4,gas,51000,automatic,sedan,silver,0,nissan
2015,jeep_wrangler_unlimited,3,6,gas,50150,manual,SUV,black,1,jeep
1985,toyota_camry,3,4,gas,120,automatic,sedan,blue,0,toyota
2008,chevrolet_silverado_1500,2,8,gas,168200,automatic,truck,blue,1,chevrolet
2011,ram_2500,2,8,gas,141000,automatic,truck,unknown,1,ram
2010,chevrolet_suburban,3,8,gas,131009,automatic,SUV,silver,1,chevrolet
2013,volkswagen_passat,3,6,gas,115,automatic,sedan,grey,0,volkswagen
1994,dodge_dakota,2,8,gas,152500,automatic,truck,white,0,dodge
2014,volkswagen_passat,3,5,gas,97000,automatic,sedan,white,0,volkswagen
2014,ford_escape,3,4,gas,86000,automatic,hatchback,black,1,ford
2013,nissan_altima,3,4,gas,142337,automatic,sedan,black,0,nissan
2015,ram_1500,2,8,gas,38941,automatic,pickup,grey,1,ram
2015,toyota_corolla,3,4,gas,61300,automatic,sedan,blue,0,toyota
2001,hyundai_sonata,0,4,gas,224500,automatic,sedan,silver,0,hyundai
2015,toyota_corolla,3,4,gas,78327,automatic,sedan,blue,0,toyota
1995,toyota_tacoma,2,4,gas,230000,manual,truck,purple,1,toyota
2015,nissan_altima,3,4,gas,80148,automatic,sedan,black,0,nissan
2012,toyota_corolla,3,4,gas,84177,automatic,sedan,red,0,toyota
2008,jeep_wrangler,3,6,gas,107867,automatic,offroad,unknown,1,jeep
2013,subaru_impreza,3,4,gas,62485,automatic,sedan,blue,0,subaru
2015,kia_sorento,3,4,gas,79672,automatic,SUV,white,0,kia
2000,toyota_tundra,2,8,gas,179634,automatic,truck,blue,0,toyota
2009,chevrolet_silverado_1500,3,6,gas,159456,automatic,truck,grey,0,chevrolet
2009,honda_pilot,3,6,gas,221465,automatic,SUV,grey,1,honda
2008,hyundai_elantra,2,4,gas,110000,automatic,sedan,silver,0,hyundai
2014,volkswagen_jetta,4,4,gas,54000,manual,sedan,unknown,0,volkswagen
1998,chevrolet_silverado,1,8,gas,189000,automatic,pickup,black,1,chevrolet
2017,ford_f350,2,8,gas,164,automatic,truck,white,1,ford
2003,chevrolet_suburban,2,8,gas,192391,automatic,SUV,black,0,chevrolet
2012,chevrolet_impala,2,6,gas,58317,automatic,sedan,silver,0,chevrolet
2010,buick_enclave,2,6,gas,129000,automatic,SUV,unknown,1,buick
2019,dodge_charger,3,6,gas,9515,automatic,sedan,unknown,0,dodge
2017,chevrolet_impala,3,6,gas,0,automatic,sedan,black,0,chevrolet
2013,toyota_tacoma,2,6,gas,106375,manual,pickup,black,0,toyota
2006,ford_mustang,2,6,gas,165000,manual,coupe,black,0,ford
1997,honda_civic,2,4,gas,207000,automatic,sedan,unknown,0,honda
2004,ford_expedition,2,8,gas,214347,automatic,SUV,red,1,ford
2008,nissan_altima,2,4,gas,147398,automatic,coupe,grey,0,nissan
2014,chrysler_200,3,4,gas,100000,automatic,sedan,blue,0,chrysler
2004,ford_ranger,2,6,gas,170000,manual,truck,unknown,0,ford
2007,honda_cr-v,2,4,gas,70042,automatic,SUV,unknown,0,honda
2017,nissan_maxima,3,6,gas,38902,automatic,sedan,unknown,0,nissan
2012,chevrolet_silverado_1500,3,8,gas,120000,automatic,pickup,blue,1,chevrolet
2018,toyota_prius,3,4,hybrid,0,automatic,hatchback,blue,0,toyota
2007,nissan_versa,2,4,gas,109000,automatic,hatchback,unknown,0,nissan
1991,chevrolet_silverado_1500,1,8,gas,265000,automatic,truck,red,1,chevrolet
2013,toyota_tacoma,3,4,gas,59000,automatic,pickup,grey,0,toyota
2017,dodge_grand_caravan,3,6,gas,33983,automatic,van,black,0,dodge
2011,jeep_liberty,3,6,gas,13200,automatic,SUV,green,1,jeep
2014,kia_sorento,3,4,gas,69024,automatic,wagon,black,0,kia
2013,ford_explorer,3,6,gas,73043,automatic,wagon,white,1,ford
2018,chevrolet_malibu,3,4,gas,23689,automatic,sedan,white,0,chevrolet
2016,ford_explorer,3,4,gas,67064,automatic,wagon,silver,0,ford
2018,dodge_charger,3,6,gas,25623,automatic,sedan,orange,0,dodge
2011,honda_pilot,3,6,gas,120000,automatic,SUV,black,0,honda
2009,chevrolet_silverado_1500,3,8,gas,130000,automatic,truck,blue,0,chevrolet
2016,chevrolet_colorado,3,6,gas,0,automatic,truck,grey,0,chevrolet
2013,chevrolet_equinox,3,4,gas,98000,automatic,SUV,unknown,1,chevrolet
2009,chevrolet_silverado,3,8,gas,121935,automatic,pickup,blue,1,chevrolet
2010,ford_f-150,3,8,gas,132847,automatic,pickup,unknown,1,ford
2014,gmc_sierra_1500,3,8,gas,0,automatic,truck,silver,1,gmc
2009,toyota_tundra,3,8,gas,183496,automatic,pickup,grey,1,toyota
2017,toyota_prius,3,4,gas,58188,automatic,hatchback,black,0,toyota
2018,hyundai_elantra,3,4,gas,3788,automatic,sedan,grey,0,hyundai
2015,toyota_camry,3,4,gas,0,automatic,sedan,unknown,0,toyota
2007,chevrolet_silverado_2500hd,2,8,gas,96000,automatic,truck,white,1,chevrolet
2017,hyundai_elantra,3,4,gas,30772,automatic,sedan,silver,0,hyundai
2015,dodge_charger,3,8,gas,0,automatic,sedan,blue,0,dodge
2017,dodge_charger,3,6,gas,38902,automatic,sedan,white,0,dodge
2004,nissan_maxima,3,6,gas,87563,automatic,sedan,black,0,nissan
2009,dodge_dakota,2,8,gas,96000,automatic,pickup,black,1,dodge
2014,chevrolet_silverado,2,8,gas,114000,automatic,pickup,grey,1,chevrolet
2007,chevrolet_silverado,2,8,gas,135000,automatic,pickup,black,1,chevrolet
2009,ford_escape,2,6,gas,106000,automatic,SUV,white,1,ford
2008,chevrolet_silverado,2,8,gas,147398,automatic,pickup,white,1,chevrolet
2008,ford_explorer,2,8,gas,98000,automatic,SUV,black,1,ford
2016,kia_soul,3,4,gas,79548,automatic,wagon,unknown,0,kia
2008,chevrolet_impala,3,6,gas,134591,automatic,sedan,blue,0,chevrolet
2014,ford_explorer,3,6,gas,86000,automatic,wagon,silver,0,ford
2017,ford_mustang,3,8,gas,22072,automatic,convertible,silver,0,ford
2019,nissan_altima,3,4,gas,19423,automatic,sedan,silver,0,nissan
2015,dodge_charger,3,6,gas,54399,automatic,sedan,red,0,dodge
2013,volkswagen_passat,3,5,gas,0,automatic,sedan,unknown,0,volkswagen
2012,hyundai_elantra,3,4,gas,0,automatic,sedan,black,0,hyundai
2016,nissan_murano,3,6,gas,51327,automatic,wagon,black,1,nissan
2014,chrysler_300,3,6,gas,86000,automatic,sedan,black,0,chrysler
2016,chevrolet_silverado_1500,3,8,gas,70042,automatic,truck,silver,0,chevrolet
2015,chevrolet_silverado_1500,3,6,gas,59557,automatic,truck,blue,0,chevrolet
2006,chevrolet_impala,3,8,gas,0,automatic,sedan,black,0,chevrolet
2011,chevrolet_equinox,3,4,gas,0,automatic,wagon,black,0,chevrolet
2013,gmc_sierra_2500hd,2,8,diesel,105808,automatic,truck,white,1,gmc
2016,nissan_rogue,3,4,gas,0,automatic,wagon,unknown,1,nissan
2015,chevrolet_silverado_1500,3,8,gas,82150,automatic,truck,black,1,chevrolet
2017,dodge_grand_caravan,3,6,gas,0,automatic,van,silver,0,dodge
2018,chevrolet_silverado_1500,3,6,gas,41983,automatic,truck,red,0,chevrolet
2016,nissan_altima,3,4,gas,0,automatic,sedan,black,0,nissan
2014,chevrolet_silverado_1500,3,6,gas,0,automatic,truck,unknown,0,chevrolet
2003,chevrolet_suburban,3,8,gas,0,automatic,wagon,black,0,chevrolet
2011,ford_f-350_sd,2,8,diesel,224649,automatic,truck,grey,1,ford
2011,ford_focus,3,4,gas,0,automatic,sedan,black,0,ford
2017,dodge_charger,3,6,gas,39660,automatic,sedan,red,0,dodge
2015,chrysler_200,3,4,gas,78327,automatic,sedan,white,0,chrysler
2014,hyundai_sonata,3,4,gas,0,automatic,sedan,white,0,hyundai
2015,toyota_corolla,3,4,gas,78327,automatic,sedan,silver,0,toyota
2010,ford_escape,3,4,gas,118000,automatic,SUV,red,1,ford
2008,chevrolet_silverado_1500,3,8,gas,0,automatic,truck,black,0,chevrolet
2015,chrysler_200,3,4,gas,0,automatic,sedan,grey,0,chrysler
2011,chevrolet_colorado,3,6,gas,51397,automatic,truck,unknown,0,chevrolet
2009,toyota_corolla,3,4,gas,130000,automatic,sedan,unknown,0,toyota
2017,chevrolet_camaro,3,4,gas,9122,manual,coupe,silver,0,chevrolet
2014,chevrolet_malibu,3,4,gas,0,automatic,sedan,white,0,chevrolet
2016,chrysler_200,3,4,gas,56000,automatic,sedan,black,0,chrysler
2010,toyota_tacoma,3,4,gas,0,automatic,truck,white,0,toyota
2011,hyundai_sonata,3,4,gas,120000,automatic,sedan,unknown,0,hyundai
2010,chevrolet_equinox,3,6,gas,0,automatic,wagon,custom,0,chevrolet
2017,jeep_cherokee,3,4,gas,52743,automatic,wagon,unknown,0,jeep
2017,ford_focus,3,4,gas,63454,automatic,hatchback,white,0,ford
2017,chevrolet_malibu,3,4,gas,50104,automatic,sedan,black,0,chevrolet
2009,subaru_outback,3,5,gas,130000,automatic,SUV,unknown,1,subaru
2016,hyundai_sonata,3,4,gas,56000,automatic,sedan,blue,0,hyundai
2002,honda_civic,3,4,gas,0,manual,hatchback,silver,0,honda
2001,chevrolet_silverado,3,8,gas,163556,automatic,pickup,unknown,0,chevrolet
2014,chevrolet_silverado_1500,3,8,gas,83000,automatic,pickup,unknown,0,chevrolet
2016,ford_mustang,2,8,gas,95000,manual,coupe,grey,0,ford
2013,dodge_grand_caravan,2,6,gas,142985,automatic,mini-van,black,0,dodge
2007,chevrolet_corvette,4,8,gas,18987,manual,hatchback,blue,0,chevrolet
2012,toyota_tacoma,2,6,gas,35530,automatic,truck,white,0,toyota
2007,ram_1500,3,8,gas,122791,automatic,truck,black,1,ram
2011,ford_escape,3,6,gas,98966,automatic,wagon,grey,1,ford
2008,ford_escape,3,6,gas,65416,automatic,wagon,grey,1,ford
2010,chevrolet_silverado_2500hd,3,8,gas,122686,automatic,truck,red,1,chevrolet
2015,chevrolet_impala,3,6,gas,77000,automatic,sedan,black,0,chevrolet
2010,ford_f-150,3,8,gas,129031,automatic,truck,red,1,ford
2017,ford_f-150,3,8,gas,38902,automatic,truck,black,1,ford
2016,ram_1500,3,8,gas,138474,automatic,truck,black,1,ram
2009,gmc_yukon,3,8,gas,101948,automatic,SUV,silver,1,gmc
2010,toyota_corolla,3,4,gas,101029,automatic,sedan,unknown,0,toyota
2011,chevrolet_tahoe,3,8,gas,130042,automatic,SUV,black,1,chevrolet
2013,honda_cr-v,3,4,gas,78633,automatic,wagon,grey,1,honda
2009,chevrolet_suburban,3,8,gas,109156,automatic,SUV,custom,1,chevrolet
2013,ford_explorer,3,6,gas,74203,automatic,wagon,white,1,ford
2012,ford_escape,3,6,gas,106674,automatic,wagon,silver,1,ford
2017,honda_cr-v,3,4,gas,44150,automatic,wagon,black,1,honda
2008,ford_escape,3,6,gas,101170,automatic,wagon,silver,1,ford
2014,subaru_outback,3,4,gas,144000,automatic,wagon,silver,1,subaru
2007,jeep_grand_cherokee,3,6,gas,133751,automatic,wagon,black,1,jeep
2010,chevrolet_silverado_2500hd,3,8,gas,122528,automatic,truck,silver,1,chevrolet
2015,hyundai_sonata,2,4,gas,52188,automatic,sedan,brown,0,hyundai
2008,ford_escape,3,6,gas,126293,automatic,wagon,grey,1,ford
2002,subaru_forester,2,4,gas,173000,manual,hatchback,unknown,1,subaru
2007,chrysler_town_&_country,3,6,gas,121812,automatic,mini-van,unknown,0,chrysler
2016,chevrolet_silverado,3,8,gas,57400,automatic,truck,blue,1,chevrolet
2013,honda_pilot,2,6,gas,93714,automatic,SUV,black,0,honda
2005,honda_civic,2,4,gas,235000,automatic,sedan,grey,0,honda
2014,kia_soul,2,4,gas,55199,automatic,SUV,custom,0,kia
2013,chevrolet_silverado_2500hd,2,8,gas,51581,automatic,truck,unknown,1,chevrolet
2015,ford_f-150,2,8,gas,29133,automatic,truck,unknown,1,ford
2013,ford_fusion_se,3,4,gas,110200,automatic,sedan,unknown,0,ford
2011,gmc_sierra_1500,2,8,gas,108244,automatic,truck,black,1,gmc
2015,ford_focus_se,3,4,gas,47300,automatic,sedan,grey,0,ford
2013,chevrolet_silverado,3,8,gas,127848,automatic,pickup,black,1,chevrolet
2011,ford_escape,3,6,gas,98966,automatic,wagon,grey,1,ford
2008,ford_escape,3,6,gas,65416,automatic,wagon,grey,1,ford
2010,chevrolet_silverado_2500hd,3,8,gas,122686,automatic,truck,red,1,chevrolet
2016,ram_1500,3,8,gas,138474,automatic,truck,black,1,ram
2010,ford_f-150,3,8,gas,129031,automatic,truck,unknown,1,ford
2013,honda_cr-v,3,4,gas,78633,automatic,wagon,grey,1,honda
2010,toyota_corolla,3,4,gas,101029,automatic,sedan,custom,0,toyota
2011,chevrolet_suburban,3,8,gas,109156,automatic,SUV,custom,1,chevrolet
2009,gmc_yukon,3,8,gas,101948,automatic,SUV,silver,1,gmc
2014,ford_f-150,3,6,gas,67234,automatic,truck,black,1,ford
2011,chevrolet_tahoe,3,8,gas,130042,automatic,SUV,black,1,chevrolet
2013,ford_explorer,3,6,gas,74203,automatic,wagon,white,1,ford
2014,honda_cr-v,3,4,gas,44150,automatic,wagon,unknown,1,honda
2008,ford_escape,3,6,gas,126293,automatic,wagon,grey,1,ford
2010,chevrolet_silverado_2500hd,3,8,gas,122528,automatic,truck,silver,1,chevrolet
2007,jeep_grand_cherokee,3,6,gas,133751,automatic,wagon,black,1,jeep
2008,ford_escape,3,4,gas,101170,automatic,wagon,silver,1,ford
2012,ford_escape,3,6,gas,91881,automatic,wagon,silver,1,ford
2011,toyota_tacoma,2,6,gas,174075,automatic,truck,grey,0,toyota
2006,volkswagen_jetta,2,5,gas,136291,manual,sedan,black,0,volkswagen
2018,ford_focus_se,3,4,gas,17100,automatic,sedan,red,0,ford
1998,chevrolet_camaro,2,6,gas,146666,automatic,convertible,red,0,chevrolet
2008,jeep_grand_cherokee_laredo,3,6,gas,110223,automatic,SUV,grey,1,jeep
2008,chrysler_town_&_country,3,6,gas,128759,automatic,mini-van,white,0,chrysler
2015,ford_escape,3,4,gas,70168,automatic,SUV,white,0,ford
2012,chevrolet_traverse,3,6,gas,129525,automatic,SUV,red,0,chevrolet
1997,ram_2500,2,10,gas,195507,automatic,truck,red,1,ram
2009,chevrolet_silverado_2500hd,3,8,gas,175640,automatic,truck,white,1,chevrolet
2011,jeep_liberty,3,6,gas,107402,automatic,SUV,grey,1,jeep
2014,chrysler_300,2,6,gas,75995,automatic,sedan,unknown,0,chrysler
2003,ford_f150,2,8,gas,94259,automatic,pickup,grey,1,ford
2009,toyota_camry,4,4,gas,100000,automatic,SUV,unknown,0,toyota
2009,gmc_sierra_1500,2,8,gas,142380,automatic,truck,unknown,1,gmc
2011,jeep_wrangler,2,6,gas,125505,automatic,wagon,unknown,1,jeep
2011,jeep_wrangler_unlimited,2,6,gas,177913,automatic,wagon,silver,1,jeep
2009,jeep_wrangler,2,6,gas,182783,automatic,wagon,blue,1,jeep
2008,chevrolet_silverado_1500,2,6,gas,117285,automatic,truck,white,0,chevrolet
2008,nissan_frontier,2,6,gas,162206,automatic,truck,silver,0,nissan
2015,chevrolet_traverse,2,6,gas,138119,automatic,SUV,unknown,0,chevrolet
2008,toyota_highlander,3,6,gas,213168,automatic,SUV,unknown,0,toyota
2006,honda_pilot,3,6,gas,161222,automatic,SUV,black,1,honda
2013,toyota_prius,3,4,hybrid,90000,automatic,sedan,white,0,toyota
2009,toyota_camry_le,3,4,gas,124369,automatic,sedan,silver,0,toyota
2015,chevrolet_silverado_2500hd,2,8,gas,120296,automatic,truck,custom,1,chevrolet
2014,gmc_acadia,2,6,gas,125970,automatic,SUV,custom,1,gmc
2013,chevrolet_silverado_1500,2,8,gas,91260,automatic,truck,unknown,1,chevrolet
2016,toyota_prius,4,4,hybrid,5300,automatic,hatchback,green,0,toyota
2010,ford_focus,4,4,gas,83000,automatic,sedan,black,0,ford
2013,ford_escape,2,4,gas,111290,automatic,SUV,white,0,ford
2009,honda_pilot,4,6,gas,180000,automatic,SUV,grey,1,honda
2012,jeep_wrangler,3,6,gas,150587,manual,SUV,black,1,jeep
2011,ford_f350_super_duty,2,8,gas,78000,automatic,truck,white,1,ford
2007,chevrolet_silverado,3,8,gas,137000,automatic,pickup,unknown,1,chevrolet
2009,toyota_rav4,4,4,gas,104598,automatic,SUV,brown,1,toyota
2006,honda_odyssey,2,6,gas,156516,automatic,van,grey,0,honda
2006,ford_taurus,2,6,gas,200000,automatic,sedan,custom,0,ford
2009,ford_ranger,2,4,gas,131395,automatic,truck,blue,0,ford
1995,chevrolet_silverado,2,8,gas,126123,automatic,truck,unknown,0,chevrolet
2007,honda_civic,2,4,gas,121572,manual,sedan,silver,0,honda
2005,toyota_corolla,2,4,gas,292050,automatic,sedan,silver,0,toyota
2004,toyota_camry,2,4,gas,181384,automatic,sedan,silver,0,toyota
2004,honda_civic,2,4,gas,100656,automatic,sedan,grey,0,honda
2008,honda_cr-v,3,4,gas,134591,automatic,SUV,black,1,honda
2003,volkswagen_jetta,3,4,gas,161000,automatic,sedan,silver,0,volkswagen
2011,chrysler_200,4,6,gas,115000,automatic,sedan,blue,0,chrysler
2002,jeep_liberty,3,6,gas,135000,automatic,SUV,unknown,1,jeep
2006,chevrolet_impala,3,6,gas,125564,automatic,sedan,blue,0,chevrolet
2004,jeep_liberty,2,6,gas,150000,automatic,SUV,red,1,jeep
2007,ford_f250,2,8,gas,173800,automatic,truck,grey,0,ford
2000,ram_1500,1,8,gas,205501,automatic,truck,red,1,ram
2002,chevrolet_tahoe,2,8,gas,200000,automatic,SUV,silver,0,chevrolet
2007,ford_edge,2,6,gas,157637,automatic,SUV,unknown,0,ford
2010,toyota_tundra,3,8,gas,79000,automatic,pickup,silver,1,toyota
2017,ford_focus_se,3,4,gas,17000,automatic,sedan,white,0,ford
2010,ford_edge,4,6,gas,103000,automatic,SUV,grey,1,ford
2010,ford_focus,3,4,gas,124759,automatic,sedan,grey,1,ford
1964,chevrolet_malibu,3,8,gas,69000,manual,coupe,white,0,chevrolet
2007,subaru_outback,2,4,gas,159,manual,wagon,blue,1,subaru
2004,cadillac_escalade,2,8,gas,181384,automatic,SUV,white,1,cadillac
2018,ford_fusion_se,3,4,gas,10000,automatic,sedan,blue,0,ford
2003,ford_explorer,3,6,gas,102123,automatic,SUV,brown,0,ford
2009,honda_accord,4,4,gas,135000,automatic,sedan,grey,0,honda
2018,toyota_corolla,3,4,gas,23689,automatic,sedan,red,0,toyota
2009,bmw_x5,3,6,gas,113497,automatic,truck,grey,1,bmw
2012,toyota_corolla,3,4,gas,80700,automatic,sedan,unknown,0,toyota
2012,ford_focus_se,4,4,gas,136286,automatic,sedan,red,0,ford
2012,ford_focus_se,4,4,gas,136286,automatic,sedan,red,0,ford
2005,chevrolet_silverado_2500hd,3,8,gas,139992,automatic,truck,silver,1,chevrolet
2012,nissan_altima,3,4,gas,106674,automatic,coupe,white,0,nissan
1996,chevrolet_impala,2,8,gas,149000,automatic,coupe,black,0,chevrolet
2005,toyota_highlander,2,6,gas,151526,automatic,SUV,blue,0,toyota
1995,ford_ranger,2,6,gas,200000,automatic,pickup,red,0,ford
2015,toyota_corolla,3,4,gas,50100,automatic,sedan,unknown,0,toyota
2002,ford_f250,1,8,gas,78606,automatic,truck,white,1,ford
2001,chevrolet_silverado,2,6,gas,210628,automatic,truck,white,0,chevrolet
2007,ford_focus,3,4,gas,141000,manual,hatchback,unknown,0,ford
2008,acura_tl,2,6,gas,147398,automatic,sedan,silver,0,acura
2010,ford_fusion,2,4,gas,123319,automatic,sedan,black,0,ford
2000,jeep_cherokee,2,4,gas,79009,automatic,SUV,red,1,jeep
2010,chevrolet_malibu,3,4,gas,126000,automatic,sedan,black,0,chevrolet
2007,ram_1500,3,8,gas,129000,automatic,pickup,red,1,ram
2017,toyota_corolla,3,4,gas,73700,automatic,sedan,blue,0,toyota
2010,ford_f-150,2,8,gas,130608,automatic,truck,unknown,1,ford
2014,ford_fusion_se,2,4,gas,82510,automatic,sedan,unknown,0,ford
2007,chevrolet_suburban,3,8,gas,170605,automatic,SUV,black,0,chevrolet
2007,honda_cr-v,3,4,gas,147000,automatic,SUV,silver,1,honda
2004,subaru_outback,2,6,gas,120000,automatic,wagon,silver,1,subaru
2011,gmc_yukon,2,8,gas,105130,automatic,SUV,white,0,gmc
2019,ram_2500,3,8,gas,14531,automatic,pickup,white,1,ram
2014,toyota_corolla,3,4,gas,49234,automatic,sedan,unknown,0,toyota
2016,nissan_rogue,3,4,gas,36069,automatic,SUV,black,0,nissan
2016,nissan_sentra,3,4,gas,50000,automatic,sedan,silver,0,nissan
2000,chevrolet_silverado_1500,2,8,gas,284000,automatic,pickup,grey,0,chevrolet
2004,hyundai_elantra,2,4,gas,181384,automatic,sedan,grey,0,hyundai
2008,toyota_highlander,2,6,gas,269628,other,SUV,white,1,toyota
2017,toyota_rav4,3,4,gas,53308,automatic,SUV,custom,1,toyota
2004,gmc_sierra,1,8,diesel,121000,automatic,truck,black,1,gmc
2007,ford_explorer,4,6,gas,99413,automatic,SUV,white,1,ford
2013,kia_soul,2,4,gas,116515,other,SUV,white,0,kia
2017,ford_mustang_gt_coupe_2d,2,8,gas,31858,automatic,coupe,silver,0,ford
2009,jeep_wrangler_unlimited,3,6,gas,147700,manual,SUV,black,1,jeep
2004,ford_taurus,2,6,gas,109835,automatic,sedan,unknown,0,ford
2004,kia_sorento,2,4,gas,138624,automatic,SUV,blue,0,kia
2013,jeep_wrangler,2,6,gas,58834,automatic,SUV,custom,1,jeep
2017,ford_f150_supercrew_cab_xlt,2,6,gas,49225,automatic,pickup,unknown,1,ford
2012,toyota_tacoma,2,6,gas,154372,automatic,truck,unknown,1,toyota
2010,honda_civic,2,4,gas,97962,automatic,coupe,unknown,0,honda
2006,jeep_wrangler,2,6,gas,85642,automatic,SUV,white,1,jeep
2009,gmc_sierra_1500,2,8,gas,133277,automatic,truck,unknown,1,gmc
2012,ford_f-150,2,8,gas,180260,automatic,truck,white,1,ford
2007,ram_2500,2,6,diesel,348113,automatic,truck,unknown,1,ram
2003,chevrolet_malibu,2,6,gas,161656,automatic,sedan,unknown,0,chevrolet
2017,chevrolet_corvette,4,8,gas,12222,automatic,coupe,unknown,0,chevrolet
2012,ram_2500,3,6,diesel,101000,manual,truck,silver,1,ram
2012,ram_2500,3,6,diesel,134000,automatic,truck,unknown,1,ram
2013,ford_f-350_sd,3,8,diesel,215359,automatic,truck,black,1,ford
2010,cadillac_escalade,2,8,gas,144000,automatic,SUV,white,1,cadillac
2016,jeep_wrangler,3,6,gas,40000,automatic,SUV,red,1,jeep
2009,toyota_prius,2,4,hybrid,178000,automatic,hatchback,white,0,toyota
2001,ram_2500,2,6,diesel,197330,automatic,truck,unknown,1,ram
2009,ford_f-150,3,8,gas,156000,automatic,truck,white,1,ford
1998,toyota_tacoma,2,6,gas,273500,manual,pickup,blue,1,toyota
2013,jeep_wrangler_unlimited,2,6,gas,95820,automatic,SUV,unknown,1,jeep
2013,buick_enclave,3,6,gas,80000,automatic,SUV,unknown,1,buick
2018,ford_econoline,3,10,gas,49000,automatic,truck,white,0,ford
2018,ford_econoline,3,10,gas,33000,automatic,truck,white,0,ford
2017,ford_f-250_sd,3,8,gas,83000,automatic,truck,white,0,ford
